;Make;Model;Year;HP;Cilindros;Transmision;Tipo Traccion;Autopista MPG;Ciudad MPG;Precio
420;BMW;4 Series Gran Coupe;2016;240.0;4.0;Automatico;Traccion Trasera;34;23;41650
421;BMW;4 Series Gran Coupe;2017;320.0;6.0;Automatico;Traccion Trasera;32;21;48300
422;BMW;4 Series Gran Coupe;2017;320.0;6.0;Automatico;AWD Tracción integral;31;21;50300
423;BMW;4 Series Gran Coupe;2017;248.0;4.0;Automatico;AWD Tracción integral;33;23;43950
424;BMW;4 Series Gran Coupe;2017;248.0;4.0;Automatico;Traccion Trasera;34;23;41950
425;BMW;4 Series;2015;300.0;6.0;Automatico;AWD Tracción integral;29;20;56900
426;BMW;4 Series;2015;300.0;6.0;Automatico;Traccion Trasera;32;21;46250
427;BMW;4 Series;2015;240.0;4.0;Automatico;AWD Tracción integral;33;21;50750
428;BMW;4 Series;2015;240.0;4.0;Automatico;AWD Tracción integral;33;22;42750
429;BMW;4 Series;2015;240.0;4.0;Automatico;Traccion Trasera;34;23;48750
430;BMW;4 Series;2015;300.0;6.0;Automatico;AWD Tracción integral;30;20;48250
433;BMW;4 Series;2015;240.0;4.0;Automatico;Traccion Trasera;35;23;40750
434;BMW;4 Series;2015;300.0;6.0;Automatico;Traccion Trasera;31;20;54900
437;BMW;4 Series;2016;240.0;4.0;Automatico;AWD Tracción integral;33;21;52000
438;BMW;4 Series;2016;240.0;4.0;Automatico;Traccion Trasera;34;23;50000
439;BMW;4 Series;2016;240.0;4.0;Manual;Traccion Trasera;34;22;41850
440;BMW;4 Series;2016;300.0;6.0;Automatico;AWD Tracción integral;30;20;50150
441;BMW;4 Series;2016;240.0;4.0;Automatico;Traccion Trasera;35;23;41850
442;BMW;4 Series;2016;300.0;6.0;Automatico;AWD Tracción integral;29;20;58950
443;BMW;4 Series;2016;240.0;4.0;Automatico;AWD Tracción integral;34;22;43850
444;BMW;4 Series;2016;300.0;6.0;Automatico;Traccion Trasera;31;20;48150
445;BMW;4 Series;2016;300.0;6.0;Automatico;Traccion Trasera;31;20;56950
446;BMW;4 Series;2017;248.0;4.0;Automatico;Traccion Trasera;34;23;50300
447;BMW;4 Series;2017;248.0;4.0;Automatico;AWD Tracción integral;32;22;52300
448;BMW;4 Series;2017;320.0;6.0;Automatico;AWD Tracción integral;31;21;50500
449;BMW;4 Series;2017;248.0;4.0;Automatico;AWD Tracción integral;33;23;44150
450;BMW;4 Series;2017;248.0;4.0;Automatico;Traccion Trasera;34;23;42150
451;BMW;4 Series;2017;320.0;6.0;Automatico;AWD Tracción integral;30;20;59300
452;BMW;4 Series;2017;320.0;6.0;Automatico;Traccion Trasera;29;21;57300
453;BMW;4 Series;2017;320.0;6.0;Automatico;Traccion Trasera;32;21;48500
474;Alfa Romeo;4C;2015;237.0;4.0;Manual Automatica;Traccion Trasera;34;24;63900
475;Alfa Romeo;4C;2015;237.0;4.0;Manual Automatica;Traccion Trasera;34;24;68400
476;Alfa Romeo;4C;2015;237.0;4.0;Manual Automatica;Traccion Trasera;34;24;53900
477;Alfa Romeo;4C;2016;237.0;4.0;Manual Automatica;Traccion Trasera;34;24;55900
478;Alfa Romeo;4C;2016;237.0;4.0;Manual Automatica;Traccion Trasera;34;24;65900
479;Toyota;4Runner;2014;270.0;6.0;Automatico;Traccion Trasera;23;17;41365
480;Toyota;4Runner;2014;270.0;6.0;Automatico;Traccion Trasera;23;17;35740
481;Toyota;4Runner;2014;270.0;6.0;Automatico;4x4;22;17;37615
482;Toyota;4Runner;2014;270.0;6.0;Automatico;4x4;22;17;34695
483;Toyota;4Runner;2014;270.0;6.0;Automatico;4x4;22;17;35725
484;Toyota;4Runner;2014;270.0;6.0;Automatico;4x4;22;17;43400
485;Toyota;4Runner;2014;270.0;6.0;Automatico;Traccion Trasera;23;17;32820
486;Toyota;4Runner;2014;270.0;6.0;Automatico;4x4;22;17;38645
487;Toyota;4Runner;2015;270.0;6.0;Automatico;4x4;21;17;37825
488;Toyota;4Runner;2015;270.0;6.0;Automatico;4x4;21;17;43620
489;Toyota;4Runner;2015;270.0;6.0;Automatico;4x4;21;17;36115
490;Toyota;4Runner;2015;270.0;6.0;Automatico;Traccion Trasera;22;17;35950
491;Toyota;4Runner;2015;270.0;6.0;Automatico;Traccion Trasera;22;17;33210
492;Toyota;4Runner;2015;270.0;6.0;Automatico;4x4;21;17;38855
493;Toyota;4Runner;2015;270.0;6.0;Automatico;Traccion Trasera;22;17;41585
494;Toyota;4Runner;2015;270.0;6.0;Automatico;4x4;21;17;35085
495;Toyota;4Runner;2015;270.0;6.0;Automatico;4x4;21;17;41310
496;Toyota;4Runner;2016;270.0;6.0;Automatico;Traccion Trasera;22;17;36690
497;Toyota;4Runner;2016;270.0;6.0;Automatico;4x4;21;17;44360
498;Toyota;4Runner;2016;270.0;6.0;Automatico;4x4;21;17;39595
499;Toyota;4Runner;2016;270.0;6.0;Automatico;4x4;21;17;41850
500;Toyota;4Runner;2016;270.0;6.0;Automatico;Traccion Trasera;22;17;42325
501;Toyota;4Runner;2016;270.0;6.0;Automatico;4x4;21;17;35885
502;Toyota;4Runner;2016;270.0;6.0;Automatico;4x4;21;17;38565
503;Toyota;4Runner;2016;270.0;6.0;Automatico;4x4;21;17;36915
504;Toyota;4Runner;2016;270.0;6.0;Automatico;Traccion Trasera;22;17;34010
505;BMW;5 Series Gran Turismo;2015;300.0;6.0;Automatico;Traccion Trasera;28;19;60700
506;BMW;5 Series Gran Turismo;2015;445.0;8.0;Automatico;AWD Tracción integral;24;16;71400
507;BMW;5 Series Gran Turismo;2015;300.0;6.0;Automatico;AWD Tracción integral;26;18;63000
508;BMW;5 Series Gran Turismo;2015;445.0;8.0;Automatico;Traccion Trasera;25;16;69100
509;BMW;5 Series Gran Turismo;2016;300.0;6.0;Automatico;AWD Tracción integral;26;18;63200
510;BMW;5 Series Gran Turismo;2016;445.0;8.0;Automatico;AWD Tracción integral;24;16;72500
511;BMW;5 Series Gran Turismo;2016;300.0;6.0;Automatico;Traccion Trasera;28;19;60900
512;BMW;5 Series Gran Turismo;2017;300.0;6.0;Automatico;AWD Tracción integral;26;18;63200
513;BMW;5 Series Gran Turismo;2017;300.0;6.0;Automatico;Traccion Trasera;27;19;60900
514;BMW;5 Series Gran Turismo;2017;445.0;8.0;Automatico;AWD Tracción integral;24;15;72500
515;BMW;5 Series;2015;443.0;8.0;Automatico;AWD Tracción integral;25;16;67200
516;BMW;5 Series;2015;302.0;6.0;Automatico;AWD Tracción integral;29;20;57900
517;BMW;5 Series;2015;255.0;6.0;Automatico;Traccion Trasera;38;26;57100
518;BMW;5 Series;2015;241.0;4.0;Automatico;AWD Tracción integral;33;22;52250
519;BMW;5 Series;2015;255.0;6.0;Automatico;AWD Tracción integral;37;26;59400
520;BMW;5 Series;2015;443.0;8.0;Automatico;Traccion Trasera;25;17;64900
521;BMW;5 Series;2015;241.0;4.0;Automatico;Traccion Trasera;34;23;49950
522;BMW;5 Series;2015;302.0;6.0;Automatico;Traccion Trasera;31;20;55600
523;BMW;5 Series;2016;255.0;6.0;Automatico;Traccion Trasera;38;26;57350
524;BMW;5 Series;2016;302.0;6.0;Automatico;AWD Tracción integral;29;20;58150
525;BMW;5 Series;2016;302.0;6.0;Automatico;Traccion Trasera;31;20;55850
526;BMW;5 Series;2016;240.0;4.0;Automatico;AWD Tracción integral;34;22;52500
527;BMW;5 Series;2016;240.0;4.0;Automatico;Traccion Trasera;34;23;50200
528;BMW;5 Series;2016;443.0;8.0;Automatico;AWD Tracción integral;25;16;68600
529;BMW;5 Series;2016;443.0;8.0;Automatico;Traccion Trasera;25;17;66300
530;BMW;5 Series;2016;255.0;6.0;Automatico;AWD Tracción integral;37;26;59650
542;FIAT;500;2015;160.0;4.0;Manual;Tracción Delantera;34;28;26595
543;FIAT;500;2015;101.0;4.0;Manual;Tracción Delantera;40;31;18700
544;FIAT;500;2015;135.0;4.0;Manual;Tracción Delantera;34;28;19700
545;FIAT;500;2015;101.0;4.0;Manual;Tracción Delantera;34;28;22800
546;FIAT;500;2015;101.0;4.0;Manual;Tracción Delantera;34;28;24700
547;FIAT;500;2015;160.0;4.0;Manual;Tracción Delantera;34;28;22495
548;FIAT;500;2015;101.0;4.0;Manual;Tracción Delantera;40;31;17495
549;FIAT;500;2015;101.0;4.0;Manual;Tracción Delantera;34;28;20345
550;FIAT;500;2015;101.0;4.0;Manual;Tracción Delantera;40;31;17700
551;FIAT;500;2015;101.0;4.0;Manual;Tracción Delantera;40;31;20400
552;FIAT;500;2015;101.0;4.0;Manual;Tracción Delantera;40;31;16845
553;FIAT;500;2016;160.0;4.0;Manual;Tracción Delantera;34;28;26695
554;FIAT;500;2016;101.0;4.0;Manual;Tracción Delantera;40;31;21295
555;FIAT;500;2016;101.0;4.0;Manual;Tracción Delantera;40;31;20395
556;FIAT;500;2016;101.0;4.0;Manual;Tracción Delantera;40;31;17745
557;FIAT;500;2016;160.0;4.0;Manual;Tracción Delantera;34;28;22575
558;FIAT;500;2016;101.0;4.0;Manual;Tracción Delantera;40;31;24495
559;FIAT;500;2016;101.0;4.0;Manual;Tracción Delantera;40;31;16995
561;FIAT;500;2016;135.0;4.0;Manual;Tracción Delantera;34;28;19700
562;FIAT;500;2016;101.0;4.0;Manual;Tracción Delantera;40;31;17900
563;FIAT;500;2016;101.0;4.0;Manual;Tracción Delantera;40;31;21395
564;FIAT;500;2017;160.0;4.0;Manual;Tracción Delantera;33;28;19995
565;FIAT;500;2017;101.0;4.0;Automatico;Tracción Delantera;33;27;19390
566;FIAT;500;2017;101.0;4.0;Automatico;Tracción Delantera;33;27;17485
567;FIAT;500;2017;101.0;4.0;Automatico;Tracción Delantera;33;27;20885
568;FIAT;500;2017;160.0;4.0;Manual;Tracción Delantera;33;28;21490
569;FIAT;500;2017;101.0;4.0;Automatico;Tracción Delantera;33;27;15990
570;FIAT;500L;2015;160.0;4.0;Manual;Tracción Delantera;33;25;19345
571;FIAT;500L;2015;160.0;4.0;Manual;Tracción Delantera;33;25;23095
572;FIAT;500L;2015;160.0;4.0;Automatico;Tracción Delantera;30;22;24695
573;FIAT;500L;2015;160.0;4.0;Manual;Tracción Delantera;33;25;21695
574;FIAT;500L;2015;160.0;4.0;Manual;Tracción Delantera;33;25;20695
575;FIAT;500L;2016;160.0;4.0;Manual;Tracción Delantera;33;25;21880
576;FIAT;500L;2016;160.0;4.0;Manual;Tracción Delantera;33;25;23395
577;FIAT;500L;2016;160.0;4.0;Automatico;Tracción Delantera;30;22;24795
578;FIAT;500L;2016;160.0;4.0;Manual;Tracción Delantera;33;25;20795
579;FIAT;500L;2016;160.0;4.0;Manual;Tracción Delantera;33;25;19495
580;FIAT;500L;2017;160.0;4.0;Automatico;Tracción Delantera;30;22;23695
581;FIAT;500L;2017;160.0;4.0;Automatico;Tracción Delantera;30;22;20995
582;FIAT;500L;2017;160.0;4.0;Automatico;Tracción Delantera;30;22;22995
583;FIAT;500X;2016;180.0;4.0;Automatico;AWD Tracción integral;30;21;24635
584;FIAT;500X;2016;180.0;4.0;Automatico;Tracción Delantera;31;22;25135
585;FIAT;500X;2016;180.0;4.0;Automatico;AWD Tracción integral;30;21;29235
586;FIAT;500X;2016;180.0;4.0;Automatico;Tracción Delantera;31;22;23335
587;FIAT;500X;2016;180.0;4.0;Automatico;Tracción Delantera;31;22;22735
588;FIAT;500X;2016;180.0;4.0;Automatico;AWD Tracción integral;30;21;27035
589;FIAT;500X;2016;160.0;4.0;Manual;Tracción Delantera;34;25;20000
590;FIAT;500X;2016;180.0;4.0;Automatico;Tracción Delantera;31;22;27335
591;FIAT;500X;2016;180.0;4.0;Automatico;AWD Tracción integral;30;21;25235
592;FIAT;500X;2017;180.0;4.0;Automatico;AWD Tracción integral;29;21;27035
593;FIAT;500X;2017;180.0;4.0;Automatico;Tracción Delantera;30;22;25135
594;FIAT;500X;2017;180.0;4.0;Automatico;AWD Tracción integral;29;21;25235
595;FIAT;500X;2017;180.0;4.0;Automatico;AWD Tracción integral;29;21;23890
596;FIAT;500X;2017;180.0;4.0;Automatico;Tracción Delantera;30;22;23335
597;FIAT;500X;2017;160.0;4.0;Manual;Tracción Delantera;33;25;19995
623;Mazda;5;2013;157.0;4.0;Automatico;Tracción Delantera;28;22;24470
624;Mazda;5;2013;157.0;4.0;Automatico;Tracción Delantera;28;22;20940
625;Mazda;5;2013;157.0;4.0;Manual;Tracción Delantera;28;21;19940
626;Mazda;5;2013;157.0;4.0;Automatico;Tracción Delantera;28;22;22070
627;Mazda;5;2014;157.0;4.0;Manual;Tracción Delantera;28;21;20140
628;Mazda;5;2014;157.0;4.0;Automatico;Tracción Delantera;28;22;24670
629;Mazda;5;2014;157.0;4.0;Automatico;Tracción Delantera;28;22;21140
630;Mazda;5;2014;157.0;4.0;Automatico;Tracción Delantera;28;22;22270
631;Mazda;5;2015;157.0;4.0;Automatico;Tracción Delantera;28;21;24770
632;Mazda;5;2015;157.0;4.0;Automatico;Tracción Delantera;28;21;22370
633;Mazda;5;2015;157.0;4.0;Automatico;Tracción Delantera;28;21;21240
685;Mazda;626;2000;170.0;6.0;Manual;Tracción Delantera;25;19;2080
686;Mazda;626;2000;170.0;6.0;Manual;Tracción Delantera;25;19;2234
687;Mazda;626;2000;130.0;4.0;Manual;Tracción Delantera;29;23;2000
688;Mazda;626;2000;130.0;4.0;Automatico;Tracción Delantera;25;19;2146
689;Mazda;626;2001;165.0;6.0;Manual;Tracción Delantera;25;19;22935
690;Mazda;626;2001;165.0;6.0;Manual;Tracción Delantera;25;19;19935
691;Mazda;626;2001;125.0;4.0;Automatico;Tracción Delantera;25;19;20935
692;Mazda;626;2001;125.0;4.0;Manual;Tracción Delantera;29;23;18735
693;Mazda;626;2002;165.0;6.0;Manual;Tracción Delantera;25;19;19985
694;Mazda;626;2002;125.0;4.0;Manual;Tracción Delantera;29;23;18785
695;Mazda;626;2002;165.0;6.0;Manual;Tracción Delantera;25;19;21885
705;Mazda;6;2015;184.0;4.0;Automatico;Tracción Delantera;38;26;24895
706;Mazda;6;2015;184.0;4.0;Automatico;Tracción Delantera;38;26;22895
707;Mazda;6;2015;184.0;4.0;Manual;Tracción Delantera;37;25;23845
708;Mazda;6;2015;184.0;4.0;Manual;Tracción Delantera;37;25;21190
709;Mazda;6;2015;184.0;4.0;Automatico;Tracción Delantera;40;28;29895
710;Mazda;6;2016;184.0;4.0;Automatico;Tracción Delantera;38;26;22995
711;Mazda;6;2016;184.0;4.0;Automatico;Tracción Delantera;38;26;24995
712;Mazda;6;2016;184.0;4.0;Manual;Tracción Delantera;37;25;21495
713;Mazda;6;2016;184.0;4.0;Automatico;Tracción Delantera;38;26;30195
714;Mazda;6;2016;184.0;4.0;Manual;Tracción Delantera;37;25;23945
715;Mazda;6;2017;184.0;4.0;Automatico;Tracción Delantera;35;26;30695
716;Mazda;6;2017;184.0;4.0;Manual;Tracción Delantera;34;24;21945
717;Mazda;6;2017;184.0;4.0;Manual;Tracción Delantera;34;24;24195
718;Mazda;6;2017;184.0;4.0;Automatico;Tracción Delantera;35;26;22995
719;Mazda;6;2017;184.0;4.0;Automatico;Tracción Delantera;35;26;25245
725;BMW;7 Series;2015;315.0;6.0;Automatico;Traccion Trasera;29;19;74000
736;Porsche;718 Cayman;2017;300.0;4.0;Manual;Traccion Trasera;28;21;53900
737;Porsche;718 Cayman;2017;350.0;4.0;Manual;Traccion Trasera;26;20;66300
759;BMW;8 Series;1995;282.0;8.0;Automatico;Traccion Trasera;22;15;4784
763;BMW;8 Series;1996;282.0;8.0;Automatico;Traccion Trasera;19;14;5680
765;BMW;8 Series;1997;282.0;8.0;Automatico;Traccion Trasera;19;14;6693
772;Volvo;850;1995;222.0;5.0;Automatico;Tracción Delantera;24;17;2000
773;Volvo;850;1995;168.0;5.0;Manual;Tracción Delantera;26;18;2000
774;Volvo;850;1995;240.0;5.0;Automatico;Tracción Delantera;24;17;2000
780;Volvo;850;1996;222.0;5.0;Automatico;Tracción Delantera;24;17;2000
782;Volvo;850;1996;168.0;5.0;Manual;Tracción Delantera;26;18;2000
784;Volvo;850;1996;240.0;5.0;Automatico;Tracción Delantera;24;17;2000
790;Volvo;850;1997;168.0;5.0;Manual;Tracción Delantera;26;18;2000
792;Volvo;850;1997;240.0;5.0;Automatico;Tracción Delantera;24;17;2000
793;Volvo;850;1997;222.0;5.0;Automatico;Tracción Delantera;24;17;2000
794;Volvo;850;1997;240.0;5.0;Automatico;Tracción Delantera;24;17;2091
795;Volvo;850;1997;190.0;5.0;Automatico;Tracción Delantera;24;18;2000
798;Toyota;86;2017;205.0;4.0;Manual;Traccion Trasera;28;21;26255
799;Toyota;86;2017;200.0;4.0;Automatico;Traccion Trasera;32;24;26975
800;Saab;9-2X;2005;227.0;4.0;Manual;AWD Tracción integral;24;17;26950
801;Saab;9-2X;2005;165.0;4.0;Manual;AWD Tracción integral;27;20;22990
802;Saab;9-2X;2006;230.0;4.0;Manual;AWD Tracción integral;25;18;26950
803;Saab;9-2X;2006;173.0;4.0;Manual;AWD Tracción integral;26;19;22990
804;Saab;9-3 Griffin;2012;220.0;4.0;Manual;Tracción Delantera;33;20;28900
805;Saab;9-3 Griffin;2012;220.0;4.0;Manual;Tracción Delantera;33;20;44080
806;Saab;9-3 Griffin;2012;220.0;4.0;Manual;Tracción Delantera;33;20;46080
807;Saab;9-3 Griffin;2012;220.0;4.0;Manual;AWD Tracción integral;30;20;37115
808;Saab;9-3 Griffin;2012;220.0;4.0;Manual;Tracción Delantera;33;20;39490
809;Saab;9-3 Griffin;2012;220.0;4.0;Manual;Tracción Delantera;33;20;34340
810;Saab;9-3 Griffin;2012;220.0;4.0;Automatico;Tracción Delantera;28;18;44080
811;Saab;9-3 Griffin;2012;220.0;4.0;Automatico;Tracción Delantera;28;18;40840
812;Saab;9-3 Griffin;2012;220.0;4.0;Automatico;Tracción Delantera;28;18;31180
813;Saab;9-3 Griffin;2012;220.0;4.0;Manual;AWD Tracción integral;30;20;32395
814;Saab;9-3 Griffin;2012;220.0;4.0;Automatico;Tracción Delantera;29;19;34340
815;Saab;9-3 Griffin;2012;220.0;4.0;Automatico;AWD Tracción integral;29;18;34975
816;Saab;9-3 Griffin;2012;220.0;4.0;Automatico;AWD Tracción integral;29;18;37115
817;Saab;9-3 Griffin;2012;220.0;4.0;Manual;AWD Tracción integral;30;20;34975
818;Saab;9-3 Griffin;2012;220.0;4.0;Automatico;Tracción Delantera;29;19;30250
819;Saab;9-3 Griffin;2012;220.0;4.0;Automatico;AWD Tracción integral;29;18;32395
820;Saab;9-3 Griffin;2012;220.0;4.0;Manual;Tracción Delantera;33;20;29830
821;Saab;9-3 Griffin;2012;220.0;4.0;Automatico;Tracción Delantera;28;18;46080
822;Saab;9-3;2009;210.0;4.0;Automatico;AWD Tracción integral;27;17;37810
823;Saab;9-3;2009;280.0;6.0;Automatico;Tracción Delantera;24;15;51330
824;Saab;9-3;2009;210.0;4.0;Automatico;Tracción Delantera;27;19;38305
825;Saab;9-3;2009;280.0;6.0;Automatico;AWD Tracción integral;24;15;44885
826;Saab;9-3;2009;210.0;4.0;Manual;Tracción Delantera;29;19;30360
827;Saab;9-3;2009;210.0;4.0;Manual;Tracción Delantera;27;19;42130
828;Saab;9-3;2009;280.0;6.0;Automatico;AWD Tracción integral;24;15;43605
829;Saab;9-3;2009;210.0;4.0;Manual;Tracción Delantera;29;19;31790
830;Saab;9-3;2009;210.0;4.0;Automatico;Tracción Delantera;27;19;35315
831;Saab;9-3;2009;210.0;4.0;Automatico;Tracción Delantera;28;19;37140
832;Saab;9-3;2009;210.0;4.0;Automatico;Tracción Delantera;28;19;34150
833;Saab;9-3;2009;210.0;4.0;Automatico;Tracción Delantera;27;19;44455
834;Saab;9-3;2009;210.0;4.0;Automatico;AWD Tracción integral;27;17;36395
835;Saab;9-3;2009;210.0;4.0;Automatico;Tracción Delantera;27;19;47345
836;Saab;9-3;2010;207.0;4.0;Automatico;AWD Tracción integral;27;17;32395
837;Saab;9-3;2010;207.0;4.0;Manual;Tracción Delantera;31;21;28900
838;Saab;9-3;2010;207.0;4.0;Manual;Tracción Delantera;31;21;30330
839;Saab;9-3;2010;207.0;4.0;Manual;Tracción Delantera;29;20;39990
840;Saab;9-3;2010;207.0;4.0;Automatico;AWD Tracción integral;27;17;38115
841;Saab;9-3;2010;207.0;4.0;Automatico;Tracción Delantera;27;19;45080
842;Saab;9-3;2010;207.0;4.0;Automatico;Tracción Delantera;28;19;35340
843;Saab;9-3;2010;207.0;4.0;Automatico;AWD Tracción integral;27;17;36975
844;Saab;9-3;2010;207.0;4.0;Automatico;Tracción Delantera;27;19;37020
845;Saab;9-3;2011;210.0;4.0;Manual;Tracción Delantera;31;21;28900
846;Saab;9-3;2011;210.0;4.0;Automatico;AWD Tracción integral;27;17;38115
847;Saab;9-3;2011;210.0;4.0;Automatico;AWD Tracción integral;27;17;32395
848;Saab;9-3;2011;210.0;4.0;Manual;Tracción Delantera;29;20;39990
849;Saab;9-3;2011;210.0;4.0;Manual;Tracción Delantera;31;21;30330
850;Saab;9-3;2011;210.0;4.0;Automatico;Tracción Delantera;27;19;37020
851;Saab;9-3;2011;210.0;4.0;Automatico;Tracción Delantera;28;19;35340
852;Saab;9-3;2011;210.0;4.0;Automatico;AWD Tracción integral;27;17;36975
853;Saab;9-3;2011;210.0;4.0;Automatico;Tracción Delantera;27;19;45080
854;Saab;9-4X;2011;265.0;6.0;Automatico;Tracción Delantera;25;18;37250
855;Saab;9-4X;2011;265.0;6.0;Automatico;AWD Tracción integral;23;17;35875
856;Saab;9-4X;2011;265.0;6.0;Automatico;Tracción Delantera;25;18;33380
857;Saab;9-4X;2011;265.0;6.0;Automatico;AWD Tracción integral;23;17;40245
858;Saab;9-4X;2011;300.0;6.0;Automatico;AWD Tracción integral;22;15;48010
859;Saab;9-5;2009;260.0;4.0;Automatico;Tracción Delantera;27;17;39400
860;Saab;9-5;2009;260.0;4.0;Automatico;Tracción Delantera;27;17;43270
861;Saab;9-5;2009;260.0;4.0;Automatico;Tracción Delantera;27;17;39650
862;Saab;9-5;2009;260.0;4.0;Automatico;Tracción Delantera;27;17;38380
863;Saab;9-5;2009;260.0;4.0;Automatico;Tracción Delantera;27;17;40765
864;Saab;9-5;2009;260.0;4.0;Automatico;Tracción Delantera;27;17;42000
865;Saab;9-5;2010;300.0;6.0;Automatico;AWD Tracción integral;27;16;49165
866;Saab;9-5;2011;220.0;4.0;Manual;Tracción Delantera;33;20;38525
867;Saab;9-5;2011;300.0;6.0;Automatico;AWD Tracción integral;27;17;49565
868;Saab;9-5;2011;220.0;4.0;Automatico;Tracción Delantera;28;18;43435
869;Saab;9-5;2011;300.0;6.0;Automatico;AWD Tracción integral;27;17;48030
870;Saab;9-7X;2007;290.0;6.0;Automatico;AWD Tracción integral;20;14;39190
871;Saab;9-7X;2007;300.0;8.0;Automatico;AWD Tracción integral;19;13;41190
872;Saab;9-7X;2008;300.0;8.0;Automatico;AWD Tracción integral;19;13;42770
873;Saab;9-7X;2008;285.0;6.0;Automatico;AWD Tracción integral;20;14;40400
874;Saab;9-7X;2008;390.0;8.0;Automatico;AWD Tracción integral;16;12;46530
875;Saab;9-7X;2009;390.0;8.0;Automatico;AWD Tracción integral;16;12;49105
876;Saab;9-7X;2009;285.0;6.0;Automatico;AWD Tracción integral;20;14;42615
877;Saab;9-7X;2009;300.0;8.0;Automatico;AWD Tracción integral;20;14;45345
878;Saab;9000;1996;225.0;4.0;Manual;Tracción Delantera;25;18;2000
879;Saab;9000;1996;210.0;6.0;Automatico;Tracción Delantera;24;16;2000
880;Saab;9000;1996;170.0;4.0;Manual;Tracción Delantera;25;18;2000
881;Saab;9000;1996;200.0;4.0;Manual;Tracción Delantera;25;18;2000
882;Saab;9000;1997;210.0;6.0;Automatico;Tracción Delantera;24;16;2122
883;Saab;9000;1997;170.0;4.0;Manual;Tracción Delantera;26;18;2000
884;Saab;9000;1997;225.0;4.0;Manual;Tracción Delantera;26;18;2145
885;Saab;9000;1997;200.0;4.0;Manual;Tracción Delantera;26;18;2084
886;Saab;9000;1997;200.0;4.0;Manual;Tracción Delantera;26;18;2063
887;Saab;9000;1998;225.0;4.0;Manual;Tracción Delantera;25;18;2172
888;Saab;900;1996;185.0;4.0;Manual;Tracción Delantera;26;18;2000
889;Saab;900;1996;185.0;4.0;Manual;Tracción Delantera;23;15;2000
890;Saab;900;1996;150.0;4.0;Manual;Tracción Delantera;26;18;2000
891;Saab;900;1996;170.0;6.0;Automatico;Tracción Delantera;23;17;2000
896;Saab;900;1997;185.0;4.0;Manual;Tracción Delantera;25;18;2000
897;Saab;900;1997;170.0;6.0;Automatico;Tracción Delantera;23;17;2000
898;Saab;900;1997;150.0;4.0;Manual;Tracción Delantera;26;18;2000
900;Saab;900;1997;185.0;4.0;Manual;Tracción Delantera;25;18;2078
904;Saab;900;1997;170.0;6.0;Automatico;Tracción Delantera;23;17;2117
906;Saab;900;1997;185.0;4.0;Manual;Tracción Delantera;25;18;2115
907;Saab;900;1998;185.0;4.0;Manual;Tracción Delantera;25;18;2000
908;Saab;900;1998;185.0;4.0;Manual;Tracción Delantera;24;18;2000
909;Saab;900;1998;185.0;4.0;Manual;Tracción Delantera;25;18;2268
914;Audi;90;1994;172.0;6.0;Manual;AWD Tracción integral;22;17;2000
915;Audi;90;1994;172.0;6.0;Manual;Tracción Delantera;24;18;2000
917;Audi;90;1995;172.0;6.0;Manual;AWD Tracción integral;23;17;2000
918;Audi;90;1995;172.0;6.0;Manual;Tracción Delantera;24;17;2000
